"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"Australia","Donor","DAC","Non-EU","2017-12-22",2012,"IA_Bilateral_ODA","Current Prices",4540.05
"Australia","Donor","DAC","Non-EU","2017-12-22",2012,"IA6_Debt_Relief","Current Prices",8.39
"Australia","Donor","DAC","Non-EU","2017-12-22",2012,"IA82_In_Donor_Refugee_Cost","Current Prices",153.73
"Australia","Donor","DAC","Non-EU","2017-12-22",2012,"IB_Multilateral_ODA","Current Prices",862.64
"Australia","Donor","DAC","Non-EU","2017-12-22",2012,"LDC_ODA","Current Prices",1579.51
"Australia","Donor","DAC","Non-EU","2017-12-22",2012,"LDC_ODA_Bilateral","Current Prices",1247.56
"Australia","Donor","DAC","Non-EU","2017-12-22",2012,"LDC_ODA_Imputed_Multilateral","Current Prices",331.95
"Australia","Donor","DAC","Non-EU","2017-12-22",2012,"SSA_ODA","Current Prices",700.92
"Australia","Donor","DAC","Non-EU","2017-12-22",2012,"SSA_ODA_Bilateral","Current Prices",368.29
"Australia","Donor","DAC","Non-EU","2017-12-22",2012,"Total_ODA_ONE","Current Prices",5394.3
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"Africa_Fragile_ODA","Current Prices",472.76
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"Africa_ODA","Current Prices",583.1
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"Africa_ODA_Bilateral","Current Prices",315.67
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"Bilat_ODA_Ex_Debt_Relief","Current Prices",4149.28
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"Fragile_State_ODA","Current Prices",1969.54
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"Fragile_State_ODA_Bilateral","Current Prices",1581.15
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"GNI","Current Prices",1464361.92
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"IA_Bilateral_ODA","Current Prices",4149.28
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"IA6_Debt_Relief","Current Prices",0
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"IA82_In_Donor_Refugee_Cost","Current Prices",342.56
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"IB_Multilateral_ODA","Current Prices",696.26
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"LDC_ODA","Current Prices",1299.36
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"LDC_ODA_Bilateral","Current Prices",994.76
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"LDC_ODA_Imputed_Multilateral","Current Prices",304.6
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"SSA_ODA","Current Prices",568.79
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"SSA_ODA_Bilateral","Current Prices",309.66
"Australia","Donor","DAC","Non-EU","2017-12-22",2013,"Total_ODA_ONE","Current Prices",4845.54
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"Africa_Fragile_ODA","Current Prices",390.88
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"Africa_ODA","Current Prices",501.15
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"Africa_ODA_Bilateral","Current Prices",183.31
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"Bilat_ODA_Ex_Debt_Relief","Current Prices",3498.29
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"Fragile_State_ODA","Current Prices",1819.67
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"Fragile_State_ODA_Bilateral","Current Prices",1380.52
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"GNI","Current Prices",1394293
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"IA_Bilateral_ODA","Current Prices",3498.29
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"IA6_Debt_Relief","Current Prices",0
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"IB_Multilateral_ODA","Current Prices",884.13
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"LDC_ODA","Current Prices",1218.63
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"LDC_ODA_Bilateral","Current Prices",885.84
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"LDC_ODA_Imputed_Multilateral","Current Prices",332.79
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"SSA_ODA","Current Prices",466.18
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"SSA_ODA_Bilateral","Current Prices",164.21
"Australia","Donor","DAC","Non-EU","2017-12-22",2014,"Total_ODA_ONE","Current Prices",4382.42
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"Africa_Fragile_ODA","Current Prices",294.9
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"Africa_ODA","Current Prices",361.79
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"Africa_ODA_Bilateral","Current Prices",102.41
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"Bilat_ODA_Ex_Debt_Relief","Current Prices",2744.38
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"Fragile_State_ODA","Current Prices",1400.96
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"Fragile_State_ODA_Bilateral","Current Prices",1061.6
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"GNI","Current Prices",1200091.67
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"IA_Bilateral_ODA","Current Prices",2752.19
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"IA6_Debt_Relief","Current Prices",7.81
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"IB_Multilateral_ODA","Current Prices",741.42
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"LDC_ODA","Current Prices",931.03
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"LDC_ODA_Bilateral","Current Prices",678.75
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"LDC_ODA_Imputed_Multilateral","Current Prices",252.28
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"SSA_ODA","Current Prices",335.66
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"SSA_ODA_Bilateral","Current Prices",91.01
"Australia","Donor","DAC","Non-EU","2017-12-22",2015,"Total_ODA_ONE","Current Prices",3485.8
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"Africa_Fragile_ODA","Current Prices",NA
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"Africa_ODA","Current Prices",431.190547848831
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"Africa_ODA_Bilateral","Current Prices",63.63
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"Bilat_ODA_Ex_Debt_Relief","Current Prices",2206.25
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"Fragile_State_ODA","Current Prices",NA
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"Fragile_State_ODA_Bilateral","Current Prices",NA
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"GNI","Current Prices",1208588.42
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"IA_Bilateral_ODA","Current Prices",2213.82
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"IA6_Debt_Relief","Current Prices",7.57
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"IB_Multilateral_ODA","Current Prices",811.02
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"LDC_ODA","Current Prices",860.34500121186
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"LDC_ODA_Bilateral","Current Prices",522.29
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"LDC_ODA_Imputed_Multilateral","Current Prices",338.05500121186
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"SSA_ODA","Current Prices",413.165558052178
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"SSA_ODA_Bilateral","Current Prices",55.35
"Australia","Donor","DAC","Non-EU","2017-12-22",2016,"Total_ODA_ONE","Current Prices",3017.27
"Austria","Donor","DAC","EU","2017-12-22",2007,"Africa_Fragile_ODA","Current Prices",226.16
"Austria","Donor","DAC","EU","2017-12-22",2007,"Africa_ODA","Current Prices",300.86
"Austria","Donor","DAC","EU","2017-12-22",2007,"Africa_ODA_Bilateral","Current Prices",61.75
"Austria","Donor","DAC","EU","2017-12-22",2007,"Bilat_ODA_Ex_Debt_Relief","Current Prices",399.78
"Austria","Donor","DAC","EU","2017-12-22",2007,"Fragile_State_ODA","Current Prices",314.38
"Austria","Donor","DAC","EU","2017-12-22",2007,"Fragile_State_ODA_Bilateral","Current Prices",58.85
"Austria","Donor","DAC","EU","2017-12-22",2007,"GNI","Current Prices",363101.89
"Austria","Donor","DAC","EU","2017-12-22",2007,"IA_Bilateral_ODA","Current Prices",1324.28
"Austria","Donor","DAC","EU","2017-12-22",2007,"IA6_Debt_Relief","Current Prices",924.5
"Austria","Donor","DAC","EU","2017-12-22",2007,"IA82_In_Donor_Refugee_Cost","Current Prices",50.15
"Austria","Donor","DAC","EU","2017-12-22",2007,"IB_Multilateral_ODA","Current Prices",484.17
"Austria","Donor","DAC","EU","2017-12-22",2007,"LDC_ODA","Current Prices",247.38
"Austria","Donor","DAC","EU","2017-12-22",2007,"LDC_ODA_Bilateral","Current Prices",43.03
"Austria","Donor","DAC","EU","2017-12-22",2007,"LDC_ODA_Imputed_Multilateral","Current Prices",204.35
"Austria","Donor","DAC","EU","2017-12-22",2007,"SSA_ODA","Current Prices",268.25
"Austria","Donor","DAC","EU","2017-12-22",2007,"SSA_ODA_Bilateral","Current Prices",57.49
"Austria","Donor","DAC","EU","2017-12-22",2007,"Total_ODA_ONE","Current Prices",883.95
"Austria","Donor","DAC","EU","2017-12-22",2008,"Africa_Fragile_ODA","Current Prices",242.84
"Austria","Donor","DAC","EU","2017-12-22",2008,"Africa_ODA","Current Prices",325.29
"Austria","Donor","DAC","EU","2017-12-22",2008,"Africa_ODA_Bilateral","Current Prices",111.96
"Austria","Donor","DAC","EU","2017-12-22",2008,"Bilat_ODA_Ex_Debt_Relief","Current Prices",500.29
"Austria","Donor","DAC","EU","2017-12-22",2008,"Fragile_State_ODA","Current Prices",337.9
"Austria","Donor","DAC","EU","2017-12-22",2008,"Fragile_State_ODA_Bilateral","Current Prices",108.34
"Austria","Donor","DAC","EU","2017-12-22",2008,"GNI","Current Prices",400095.36
"Austria","Donor","DAC","EU","2017-12-22",2008,"IA_Bilateral_ODA","Current Prices",1233.63
"Austria","Donor","DAC","EU","2017-12-22",2008,"IA6_Debt_Relief","Current Prices",733.34
"Austria","Donor","DAC","EU","2017-12-22",2008,"IA82_In_Donor_Refugee_Cost","Current Prices",45.08
"Austria","Donor","DAC","EU","2017-12-22",2008,"IB_Multilateral_ODA","Current Prices",479.88
"Austria","Donor","DAC","EU","2017-12-22",2008,"LDC_ODA","Current Prices",275.13
"Austria","Donor","DAC","EU","2017-12-22",2008,"LDC_ODA_Bilateral","Current Prices",90.56
"Austria","Donor","DAC","EU","2017-12-22",2008,"LDC_ODA_Imputed_Multilateral","Current Prices",184.57
"Austria","Donor","DAC","EU","2017-12-22",2008,"SSA_ODA","Current Prices",295.59
"Austria","Donor","DAC","EU","2017-12-22",2008,"SSA_ODA_Bilateral","Current Prices",105.86
"Austria","Donor","DAC","EU","2017-12-22",2008,"Total_ODA_ONE","Current Prices",980.17
"Austria","Donor","DAC","EU","2017-12-22",2009,"Africa_Fragile_ODA","Current Prices",287.89
"Austria","Donor","DAC","EU","2017-12-22",2009,"Africa_ODA","Current Prices",408.83
"Austria","Donor","DAC","EU","2017-12-22",2009,"Africa_ODA_Bilateral","Current Prices",85.56
"Austria","Donor","DAC","EU","2017-12-22",2009,"Bilat_ODA_Ex_Debt_Relief","Current Prices",448.36
"Austria","Donor","DAC","EU","2017-12-22",2009,"Fragile_State_ODA","Current Prices",395.3
"Austria","Donor","DAC","EU","2017-12-22",2009,"Fragile_State_ODA_Bilateral","Current Prices",87.92
"Austria","Donor","DAC","EU","2017-12-22",2009,"GNI","Current Prices",378024.48
"Austria","Donor","DAC","EU","2017-12-22",2009,"IA_Bilateral_ODA","Current Prices",507.13
"Austria","Donor","DAC","EU","2017-12-22",2009,"IA6_Debt_Relief","Current Prices",58.77
"Austria","Donor","DAC","EU","2017-12-22",2009,"IA82_In_Donor_Refugee_Cost","Current Prices",40.61
"Austria","Donor","DAC","EU","2017-12-22",2009,"IB_Multilateral_ODA","Current Prices",634.65
"Austria","Donor","DAC","EU","2017-12-22",2009,"LDC_ODA","Current Prices",319.41
"Austria","Donor","DAC","EU","2017-12-22",2009,"LDC_ODA_Bilateral","Current Prices",69.52
"Austria","Donor","DAC","EU","2017-12-22",2009,"LDC_ODA_Imputed_Multilateral","Current Prices",249.89
"Austria","Donor","DAC","EU","2017-12-22",2009,"SSA_ODA","Current Prices",356.27
"Austria","Donor","DAC","EU","2017-12-22",2009,"SSA_ODA_Bilateral","Current Prices",80.08
"Austria","Donor","DAC","EU","2017-12-22",2009,"Total_ODA_ONE","Current Prices",1083.01
"Austria","Donor","DAC","EU","2017-12-22",2010,"Africa_Fragile_ODA","Current Prices",280.71
"Austria","Donor","DAC","EU","2017-12-22",2010,"Africa_ODA","Current Prices",384.65
"Austria","Donor","DAC","EU","2017-12-22",2010,"Africa_ODA_Bilateral","Current Prices",82.97
"Austria","Donor","DAC","EU","2017-12-22",2010,"Bilat_ODA_Ex_Debt_Relief","Current Prices",457.31
"Austria","Donor","DAC","EU","2017-12-22",2010,"Fragile_State_ODA","Current Prices",397.72
"Austria","Donor","DAC","EU","2017-12-22",2010,"Fragile_State_ODA_Bilateral","Current Prices",81.76
"Austria","Donor","DAC","EU","2017-12-22",2010,"GNI","Current Prices",374794.7
"Austria","Donor","DAC","EU","2017-12-22",2010,"IA_Bilateral_ODA","Current Prices",612.43
"Austria","Donor","DAC","EU","2017-12-22",2010,"IA6_Debt_Relief","Current Prices",155.12
"Austria","Donor","DAC","EU","2017-12-22",2010,"IA82_In_Donor_Refugee_Cost","Current Prices",36.09
"Austria","Donor","DAC","EU","2017-12-22",2010,"IB_Multilateral_ODA","Current Prices",595.98
"Austria","Donor","DAC","EU","2017-12-22",2010,"LDC_ODA","Current Prices",315.07
"Austria","Donor","DAC","EU","2017-12-22",2010,"LDC_ODA_Bilateral","Current Prices",59.51
"Austria","Donor","DAC","EU","2017-12-22",2010,"LDC_ODA_Imputed_Multilateral","Current Prices",255.56
"Austria","Donor","DAC","EU","2017-12-22",2010,"SSA_ODA","Current Prices",346.75
"Austria","Donor","DAC","EU","2017-12-22",2010,"SSA_ODA_Bilateral","Current Prices",70.57
"Austria","Donor","DAC","EU","2017-12-22",2010,"Total_ODA_ONE","Current Prices",1053.29
"Austria","Donor","DAC","EU","2017-12-22",2011,"Africa_Fragile_ODA","Current Prices",240.68
"Austria","Donor","DAC","EU","2017-12-22",2011,"Africa_ODA","Current Prices",357.37
"Austria","Donor","DAC","EU","2017-12-22",2011,"Africa_ODA_Bilateral","Current Prices",84.25
"Austria","Donor","DAC","EU","2017-12-22",2011,"Bilat_ODA_Ex_Debt_Relief","Current Prices",446.82
"Austria","Donor","DAC","EU","2017-12-22",2011,"Fragile_State_ODA","Current Prices",328.69
"Austria","Donor","DAC","EU","2017-12-22",2011,"Fragile_State_ODA_Bilateral","Current Prices",80.1
"Austria","Donor","DAC","EU","2017-12-22",2011,"GNI","Current Prices",416045.61
"Austria","Donor","DAC","EU","2017-12-22",2011,"IA_Bilateral_ODA","Current Prices",490.09
"Austria","Donor","DAC","EU","2017-12-22",2011,"IA6_Debt_Relief","Current Prices",43.27
"Austria","Donor","DAC","EU","2017-12-22",2011,"IA82_In_Donor_Refugee_Cost","Current Prices",42
"Austria","Donor","DAC","EU","2017-12-22",2011,"IB_Multilateral_ODA","Current Prices",621.28
"Austria","Donor","DAC","EU","2017-12-22",2011,"LDC_ODA","Current Prices",263.16
"Austria","Donor","DAC","EU","2017-12-22",2011,"LDC_ODA_Bilateral","Current Prices",62.17
"Austria","Donor","DAC","EU","2017-12-22",2011,"LDC_ODA_Imputed_Multilateral","Current Prices",200.99
"Austria","Donor","DAC","EU","2017-12-22",2011,"SSA_ODA","Current Prices",309.74
"Austria","Donor","DAC","EU","2017-12-22",2011,"SSA_ODA_Bilateral","Current Prices",75.05
"Austria","Donor","DAC","EU","2017-12-22",2011,"Total_ODA_ONE","Current Prices",1068.1
"Austria","Donor","DAC","EU","2017-12-22",2012,"Africa_Fragile_ODA","Current Prices",267.78
"Austria","Donor","DAC","EU","2017-12-22",2012,"Africa_ODA","Current Prices",356.82
"Austria","Donor","DAC","EU","2017-12-22",2012,"Africa_ODA_Bilateral","Current Prices",72.48
"Austria","Donor","DAC","EU","2017-12-22",2012,"Bilat_ODA_Ex_Debt_Relief","Current Prices",429.83
"Austria","Donor","DAC","EU","2017-12-22",2012,"Fragile_State_ODA","Current Prices",349.65
"Austria","Donor","DAC","EU","2017-12-22",2012,"Fragile_State_ODA_Bilateral","Current Prices",75.08
"Austria","Donor","DAC","EU","2017-12-22",2012,"GNI","Current Prices",394606.4
"Austria","Donor","DAC","EU","2017-12-22",2012,"IA_Bilateral_ODA","Current Prices",535.6
"Austria","Donor","DAC","EU","2017-12-22",2012,"IA6_Debt_Relief","Current Prices",105.77
"Austria","Donor","DAC","EU","2017-12-22",2012,"IA82_In_Donor_Refugee_Cost","Current Prices",57.58
"Austria","Donor","DAC","EU","2017-12-22",2012,"IB_Multilateral_ODA","Current Prices",570.15
"Austria","Donor","DAC","EU","2017-12-22",2012,"LDC_ODA","Current Prices",241.08
"Austria","Donor","DAC","EU","2017-12-22",2012,"LDC_ODA_Bilateral","Current Prices",51.14
"Austria","Donor","DAC","EU","2017-12-22",2012,"LDC_ODA_Imputed_Multilateral","Current Prices",189.94
"Austria","Donor","DAC","EU","2017-12-22",2012,"SSA_ODA","Current Prices",304.6
"Austria","Donor","DAC","EU","2017-12-22",2012,"SSA_ODA_Bilateral","Current Prices",62.59
"Austria","Donor","DAC","EU","2017-12-22",2012,"Total_ODA_ONE","Current Prices",999.98
"Austria","Donor","DAC","EU","2017-12-22",2013,"Africa_Fragile_ODA","Current Prices",274.25
"Austria","Donor","DAC","EU","2017-12-22",2013,"Africa_ODA","Current Prices",376.51
"Austria","Donor","DAC","EU","2017-12-22",2013,"Africa_ODA_Bilateral","Current Prices",85.7
"Austria","Donor","DAC","EU","2017-12-22",2013,"Bilat_ODA_Ex_Debt_Relief","Current Prices",498.39
"Austria","Donor","DAC","EU","2017-12-22",2013,"Fragile_State_ODA","Current Prices",378.15
"Austria","Donor","DAC","EU","2017-12-22",2013,"Fragile_State_ODA_Bilateral","Current Prices",79.49
"Austria","Donor","DAC","EU","2017-12-22",2013,"GNI","Current Prices",428299.26
"Austria","Donor","DAC","EU","2017-12-22",2013,"IA_Bilateral_ODA","Current Prices",543.28
"Austria","Donor","DAC","EU","2017-12-22",2013,"IA6_Debt_Relief","Current Prices",44.89
"Austria","Donor","DAC","EU","2017-12-22",2013,"IA82_In_Donor_Refugee_Cost","Current Prices",63.26
"Austria","Donor","DAC","EU","2017-12-22",2013,"IB_Multilateral_ODA","Current Prices",628.21
